plate,well,site,bf_site,compound,batch_id,path,moa
P015091,H15,s5,s3,CBK290481,BJ1898170,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H15_s5_w57C263F6A-4EC6-4885-8678-A4FBD95E0E23.npy,HDAC inhibitor
P015091,H15,s6,s4,CBK290481,BJ1898170,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H15_s6_w53EE302FC-14D3-4089-8943-0A6A4ACB47CB.npy,HDAC inhibitor
P015091,H15,s8,s5,CBK290481,BJ1898170,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H15_s8_w50504CD66-6D09-4344-8B87-920877506A75.npy,HDAC inhibitor
P015091,H19,s2,s1,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H19_s2_w546F8054D-008D-4936-AE40-5DAD968F8728.npy,HDAC inhibitor
P015091,H19,s4,s2,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H19_s4_w50450912A-5F33-4F1D-BFE5-963EE00E445E.npy,HDAC inhibitor
P015091,H19,s5,s3,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H19_s5_w59DADBC4F-5C17-47B3-BC91-963E8A194BEC.npy,HDAC inhibitor
P015091,H19,s6,s4,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H19_s6_w5FEEC46C6-358D-4768-BB75-6F65E8338A3A.npy,HDAC inhibitor
P015091,H19,s8,s5,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H19_s8_w5D9089565-37F2-4EE7-A7E7-3242E5B96C2B.npy,HDAC inhibitor
P015091,H21,s2,s1,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H21_s2_w504977378-2790-47C5-9D76-CC1457A298FC.npy,HDAC inhibitor
P015091,H21,s4,s2,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H21_s4_w5DFA389EC-44FB-42A5-9BE2-EE874A1983F5.npy,HDAC inhibitor
P015091,H21,s5,s3,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H21_s5_w5F33618C0-CCE0-4D98-9A44-882F37519468.npy,HDAC inhibitor
P015091,H21,s6,s4,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H21_s6_w543C45108-8B6B-4E2A-A662-87EEEFA784A4.npy,HDAC inhibitor
P015091,H21,s8,s5,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H21_s8_w5E2CC5920-0693-4D27-8723-7077CE177364.npy,HDAC inhibitor
P015091,H22,s2,s1,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H22_s2_w507C26741-5D57-4EBC-A2BB-D669BD25BBE1.npy,HDAC inhibitor
P015091,H22,s4,s2,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H22_s4_w5A0451EDD-DB85-4332-B975-AC719A4AD019.npy,HDAC inhibitor
P015091,H22,s5,s3,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H22_s5_w596BC6BD2-C3BB-4B9D-9F20-E0426966D53A.npy,HDAC inhibitor
P015091,H22,s6,s4,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H22_s6_w503259BD7-3C9F-4FCE-84CF-F02391E0EF39.npy,HDAC inhibitor
P015091,H22,s8,s5,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_H22_s8_w52E8DCFB5-A5E6-4297-8113-387AF17AC421.npy,HDAC inhibitor
P015091,I03,s2,s1,CBK307768,BJ1894471,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I03_s2_w5E589DEED-86C6-4AF0-ACCA-98F8E8DB6A56.npy,HSP inhibitor
P015091,I03,s4,s2,CBK307768,BJ1894471,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I03_s4_w50D3CE89A-34DF-4D98-98DF-663744BCF6A4.npy,HSP inhibitor
P015091,I03,s5,s3,CBK307768,BJ1894471,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I03_s5_w510D7F77B-9535-419B-9DFE-C1CC09D7F453.npy,HSP inhibitor
P015091,I03,s6,s4,CBK307768,BJ1894471,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I03_s6_w50FC5C59F-28E8-4E9B-9DEC-A649BF7D2486.npy,HSP inhibitor
P015091,I03,s8,s5,CBK307768,BJ1894471,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I03_s8_w58EBE5EB2-C8D4-4727-B0F4-EFC3B4BBEF86.npy,HSP inhibitor
P015091,I07,s2,s1,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I07_s2_w57AA7D697-2DB5-4F3D-9750-490A105278D8.npy,HDAC inhibitor
P015091,I07,s4,s2,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I07_s4_w55BBF5DA1-36AF-452E-83C7-DC75F6DC96A7.npy,HDAC inhibitor
P015091,I07,s5,s3,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I07_s5_w572F261FD-DA94-4B60-9493-B80A5C1F8FF4.npy,HDAC inhibitor
P015091,I07,s6,s4,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I07_s6_w57B1614BA-8982-469E-986C-F04821E9E949.npy,HDAC inhibitor
P015091,I07,s8,s5,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I07_s8_w57C186A99-4955-48C5-9B25-C83E99D51895.npy,HDAC inhibitor
P015091,I10,s2,s1,CBK291020,BJ1894443,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I10_s2_w5B22ED7F5-6C78-4D19-8874-A87F33A7287D.npy,HDAC inhibitor
P015091,I10,s4,s2,CBK291020,BJ1894443,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I10_s4_w5E0B387B3-A201-4ACE-85FB-8EA9A0332C4B.npy,HDAC inhibitor
P015091,I10,s5,s3,CBK291020,BJ1894443,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I10_s5_w5D1ED20A0-9548-43A7-964E-4A2DE993C48C.npy,HDAC inhibitor
P015091,I10,s6,s4,CBK291020,BJ1894443,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I10_s6_w55B25015B-B8A4-4D62-B902-2988AF7DBC9C.npy,HDAC inhibitor
P015091,I10,s8,s5,CBK291020,BJ1894443,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I10_s8_w5DCCBCBFE-4E97-49F5-B2D9-DAB71B819012.npy,HDAC inhibitor
P015091,I12,s2,s1,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I12_s2_w57031C518-32EB-44F7-AE7C-47660222607E.npy,HSP inhibitor
P015091,I12,s4,s2,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I12_s4_w58EC88BA6-6B6A-4B40-8BDC-AB3EF6BDC67A.npy,HSP inhibitor
P015091,I12,s5,s3,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I12_s5_w5D5FE6F7C-37D5-4CF1-AD83-2400176F095B.npy,HSP inhibitor
P015091,I12,s6,s4,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I12_s6_w52CB0AC03-67B9-4E34-8F2A-A670C6E1BD53.npy,HSP inhibitor
P015091,I12,s8,s5,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I12_s8_w5DDCAB749-18A1-49B7-9437-78DE422F50EC.npy,HSP inhibitor
P015091,I17,s2,s1,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I17_s2_w525D5847D-982C-4957-B611-F39EBCEBA5A9.npy,HDAC inhibitor
P015091,I17,s4,s2,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I17_s4_w585EBFA62-9FB7-4D91-BA9A-BB566104549C.npy,HDAC inhibitor
P015091,I17,s5,s3,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I17_s5_w5EC184B9B-8205-45E9-B18D-195895966C22.npy,HDAC inhibitor
P015091,I17,s6,s4,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I17_s6_w58BF28A48-E4F6-4F33-851E-E26CBB232063.npy,HDAC inhibitor
P015091,I17,s8,s5,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I17_s8_w525A6B900-AECB-4047-8E35-A47D7BEC2664.npy,HDAC inhibitor
P015091,I21,s2,s1,CBK278047,BJ1896840,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I21_s2_w539ABD403-7CAC-4C28-96F0-5B2FD5E36224.npy,HSP inhibitor
P015091,I21,s4,s2,CBK278047,BJ1896840,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I21_s4_w57485178B-3201-4D74-8C1B-FAB9231502EC.npy,HSP inhibitor
P015091,I21,s5,s3,CBK278047,BJ1896840,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I21_s5_w53BB4398A-B161-45C2-AB07-CF4202E62709.npy,HSP inhibitor
P015091,I21,s6,s4,CBK278047,BJ1896840,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I21_s6_w5DB3A8B65-D1E5-498C-8423-930F78D16E33.npy,HSP inhibitor
P015091,I21,s8,s5,CBK278047,BJ1896840,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I21_s8_w568A8A2FF-F7EA-4D5B-BEAE-2B62043D866A.npy,HSP inhibitor
P015091,I22,s2,s1,CBK289731,BJ1897357,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I22_s2_w5B031B0A4-D0B7-4A75-B1DC-17CB50269DE7.npy,HDAC inhibitor
P015091,I22,s4,s2,CBK289731,BJ1897357,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I22_s4_w58C9C5C50-7DD9-48AE-9114-669DDEF6F387.npy,HDAC inhibitor
P015091,I22,s5,s3,CBK289731,BJ1897357,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I22_s5_w53939C964-7309-4E04-945A-D44CE139BF41.npy,HDAC inhibitor
P015091,I22,s6,s4,CBK289731,BJ1897357,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I22_s6_w518B16998-CE5A-4D4B-853E-273796233D1B.npy,HDAC inhibitor
P015091,I22,s8,s5,CBK289731,BJ1897357,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_I22_s8_w51EC595D4-4DE0-4AED-AE69-BD0536248B4C.npy,HDAC inhibitor
P015091,J08,s2,s1,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J08_s2_w5E40951E3-2D94-4505-AF48-C206035E167B.npy,HSP inhibitor
P015091,J08,s4,s2,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J08_s4_w5B7A2E217-79BC-4310-9BB5-11B166D9E72D.npy,HSP inhibitor
P015091,J08,s5,s3,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J08_s5_w5BBDD27D3-AE9C-477D-939A-66293B7631E2.npy,HSP inhibitor
P015091,J08,s6,s4,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J08_s6_w53D56987C-F7C4-433C-B409-35FC9EA92914.npy,HSP inhibitor
P015091,J08,s8,s5,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J08_s8_w590C528E5-4D9F-4F74-9303-C6D5C559F165.npy,HSP inhibitor
P015091,J09,s2,s1,CBK200569,BJ1898009,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J09_s2_w5E28F8D3A-74B1-40EA-8792-E34B330B7075.npy,glucocorticoid receptor agonist
P015091,J09,s4,s2,CBK200569,BJ1898009,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J09_s4_w52E67E604-C688-422C-AA12-5D9143F1C7D3.npy,glucocorticoid receptor agonist
P015091,J09,s5,s3,CBK200569,BJ1898009,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J09_s5_w50371B608-5170-4CFA-B7C2-FA727DD685DE.npy,glucocorticoid receptor agonist
P015091,J09,s6,s4,CBK200569,BJ1898009,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J09_s6_w5C6F5F13C-1B4E-45C9-9D6B-8317D3CD6BED.npy,glucocorticoid receptor agonist
P015091,J09,s8,s5,CBK200569,BJ1898009,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J09_s8_w5908A306C-11FB-4C36-AEC0-E9A522E918C8.npy,glucocorticoid receptor agonist
P015091,J13,s2,s1,CBK308696,BJ1897076,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J13_s2_w514DCD0C5-EDE5-41A2-9850-C382D305A29B.npy,HSP inhibitor
P015091,J13,s4,s2,CBK308696,BJ1897076,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J13_s4_w5BC32D80B-7D9D-4ACD-89FD-F887022CF36A.npy,HSP inhibitor
P015091,J13,s5,s3,CBK308696,BJ1897076,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J13_s5_w5361252AC-C658-49D6-ABAA-54EEC14EA5B5.npy,HSP inhibitor
P015091,J13,s6,s4,CBK308696,BJ1897076,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J13_s6_w54B05B92D-8DE7-486E-A629-D029264F5D6A.npy,HSP inhibitor
P015091,J13,s8,s5,CBK308696,BJ1897076,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J13_s8_w52C143236-9E5F-4E06-9E64-A9F5DA9BA04D.npy,HSP inhibitor
P015091,J15,s2,s1,CBK042108,BJ1894520,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J15_s2_w5EE9F1C75-71AC-4307-B039-0FD91D1E1D8E.npy,glucocorticoid receptor agonist
P015091,J15,s4,s2,CBK042108,BJ1894520,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J15_s4_w545667F00-64C4-41F8-AEF1-73776A027C11.npy,glucocorticoid receptor agonist
P015091,J15,s5,s3,CBK042108,BJ1894520,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J15_s5_w50C4C9F20-DA75-46CC-B295-BFC30948012C.npy,glucocorticoid receptor agonist
P015091,J15,s6,s4,CBK042108,BJ1894520,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J15_s6_w532BC3062-E57F-4CD5-93E1-C176BCF25B46.npy,glucocorticoid receptor agonist
P015091,J15,s8,s5,CBK042108,BJ1894520,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J15_s8_w58DCA770F-11FE-41D6-B289-6DD78CFB042E.npy,glucocorticoid receptor agonist
P015091,J17,s2,s1,CBK290810,BJ1898613,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J17_s2_w5DD48B349-59F7-45D5-8B75-524E5D2C4773.npy,HSP inhibitor
P015091,J17,s4,s2,CBK290810,BJ1898613,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J17_s4_w5DFA0FA45-315B-4A9E-8BB1-F8D25201CD0B.npy,HSP inhibitor
P015091,J17,s5,s3,CBK290810,BJ1898613,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J17_s5_w53D9F9B1D-5F3C-4BA0-9054-D4808359234F.npy,HSP inhibitor
P015091,J17,s6,s4,CBK290810,BJ1898613,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J17_s6_w5CB671F6C-1B69-4A8B-B64D-16C5234E0E28.npy,HSP inhibitor
P015091,J17,s8,s5,CBK290810,BJ1898613,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J17_s8_w516E2C803-F726-4124-9AF5-FCFDCEF00394.npy,HSP inhibitor
P015091,J18,s2,s1,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J18_s2_w560ADB195-7F25-41E4-97FB-7DDFD6E84C08.npy,glucocorticoid receptor agonist
P015091,J18,s4,s2,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J18_s4_w59FF25426-A7F9-4B2D-992C-30150DBEF25E.npy,glucocorticoid receptor agonist
P015091,J18,s5,s3,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J18_s5_w5D4B2BF59-378A-4530-A2CB-5AB45D9E6FB0.npy,glucocorticoid receptor agonist
P015091,J18,s6,s4,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J18_s6_w51A340915-88D2-405C-BDB6-6C5EEB18E751.npy,glucocorticoid receptor agonist
P015091,J18,s8,s5,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J18_s8_w5E72185FE-BB4E-4EDA-BE5C-88B0B72E491B.npy,glucocorticoid receptor agonist
P015091,J23,s2,s1,CBK278050,BJ1897016,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J23_s2_w55B940D46-2AE5-4236-B7BE-3D225BEE681F.npy,JAK inhibitor
P015091,J23,s4,s2,CBK278050,BJ1897016,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J23_s4_w5024CB7BE-36E5-4D96-8EF0-5CC0167C4509.npy,JAK inhibitor
P015091,J23,s5,s3,CBK278050,BJ1897016,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J23_s5_w5B73E09A2-3EAF-4348-962B-74BB1CABEB2E.npy,JAK inhibitor
P015091,J23,s6,s4,CBK278050,BJ1897016,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J23_s6_w5BAC04B84-AD7A-4DE6-A172-997ABA8EDA5C.npy,JAK inhibitor
P015091,J23,s8,s5,CBK278050,BJ1897016,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_J23_s8_w5BB895BE8-0CDF-4535-A4FB-E984666C3C8A.npy,JAK inhibitor
P015091,K02,s2,s1,CBK290799,BJ1898202,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K02_s2_w5D52A0966-3847-4F9F-85D1-46BC7BFDF581.npy,HSP inhibitor
P015091,K02,s4,s2,CBK290799,BJ1898202,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K02_s4_w5B0AE1B1A-5EA7-4134-BEA5-BEF193179FB1.npy,HSP inhibitor
P015091,K02,s5,s3,CBK290799,BJ1898202,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K02_s5_w5291B2F72-6F7B-4E9E-881B-E1357C78322D.npy,HSP inhibitor
P015091,K02,s6,s4,CBK290799,BJ1898202,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K02_s6_w584DA3FE3-5505-4176-AD83-E5E3D5545C96.npy,HSP inhibitor
P015091,K02,s8,s5,CBK290799,BJ1898202,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K02_s8_w59A3E1F5E-AD20-4600-B499-1D1DA12AC954.npy,HSP inhibitor
P015091,K07,s2,s1,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K07_s2_w5DFE09A6C-224D-4F8B-97B8-32DCD0839604.npy,HSP inhibitor
P015091,K07,s4,s2,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K07_s4_w52A956D43-31C9-4F10-A300-EBB9A07F688F.npy,HSP inhibitor
P015091,K07,s5,s3,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K07_s5_w527281320-296D-440B-9F9F-01C3128CF949.npy,HSP inhibitor
P015091,K07,s6,s4,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K07_s6_w55D9E167C-A8E7-477D-B2C9-AF7E4DF64CC6.npy,HSP inhibitor
P015091,K07,s8,s5,CBK309545,BJ1898988,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K07_s8_w5184E34D4-665C-4485-AD09-E08C43F16C34.npy,HSP inhibitor
P015091,K08,s2,s1,CBK303971,BJ1897222,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K08_s2_w54007219A-3212-4FF1-A110-B8ED5926CC02.npy,HDAC inhibitor
P015091,K08,s4,s2,CBK303971,BJ1897222,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K08_s4_w507A52F3F-7E4F-4216-889D-D03500CCE1D0.npy,HDAC inhibitor
P015091,K08,s5,s3,CBK303971,BJ1897222,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K08_s5_w5E008D334-89F2-45B3-B321-CEEF1375D9F4.npy,HDAC inhibitor
P015091,K08,s6,s4,CBK303971,BJ1897222,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K08_s6_w5FFED0E36-4F01-43F3-9FB3-4E8ED605D787.npy,HDAC inhibitor
P015091,K08,s8,s5,CBK303971,BJ1897222,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K08_s8_w5120911F7-086A-40C6-9B67-605758CB030E.npy,HDAC inhibitor
P015091,K18,s2,s1,CBK308923,BJ1897365,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K18_s2_w584975E3D-552C-4648-8BDE-4C88172C650E.npy,HSP inhibitor
P015091,K18,s4,s2,CBK308923,BJ1897365,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K18_s4_w5CC9AA1ED-8487-4E2F-9815-D215C683191A.npy,HSP inhibitor
P015091,K18,s5,s3,CBK308923,BJ1897365,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K18_s5_w50E46B6EA-DCD7-44F8-B599-B9F0B629128A.npy,HSP inhibitor
P015091,K18,s6,s4,CBK308923,BJ1897365,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K18_s6_w5DBBB16C0-4D9E-458F-A2D8-BD165F56CF79.npy,HSP inhibitor
P015091,K18,s8,s5,CBK308923,BJ1897365,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_K18_s8_w5443961DD-C080-4132-A27F-CC5D73F9F9A5.npy,HSP inhibitor
