plate,well,site,bf_site,compound,path,moa
P015087,J05,s5,s3,CBK290222,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J05_s5_w5A85F92B3-6181-494E-8862-DB31DF45E59B.npy,cyclooxygenase inhibitor
P015087,J05,s6,s4,CBK290222,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J05_s6_w53D2B8791-8ACC-4B94-9732-3FCA6E6E15DC.npy,cyclooxygenase inhibitor
P015087,J05,s8,s5,CBK290222,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J05_s8_w5E17F4ABC-6E9B-434C-8B67-326A159FF6DC.npy,cyclooxygenase inhibitor
P015087,J06,s2,s1,CBK018231,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J06_s2_w5E2C4B56A-2922-404C-89C8-5A248DC54F23.npy,cyclooxygenase inhibitor
P015087,J06,s4,s2,CBK018231,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J06_s4_w5C545F9FA-5EB4-4671-82DB-99E176EDE212.npy,cyclooxygenase inhibitor
P015087,J06,s5,s3,CBK018231,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J06_s5_w5442A502B-CF80-4D08-A537-C778F1CCF089.npy,cyclooxygenase inhibitor
P015087,J06,s6,s4,CBK018231,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J06_s6_w513BF703E-C672-44CE-93B2-402D4CB1269B.npy,cyclooxygenase inhibitor
P015087,J06,s8,s5,CBK018231,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J06_s8_w547875FC9-1D85-4977-B7C2-78E237C5A4B7.npy,cyclooxygenase inhibitor
P015087,J07,s2,s1,CBK015987,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J07_s2_w5E76FD128-0072-4FC0-B569-BE0338016B1F.npy,cyclooxygenase inhibitor
P015087,J07,s4,s2,CBK015987,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J07_s4_w5E0C93C3D-6CE2-48A8-B915-FEB7AA085568.npy,cyclooxygenase inhibitor
P015087,J07,s5,s3,CBK015987,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J07_s5_w5EFD16D8F-86B1-4BE5-B212-16B526896E81.npy,cyclooxygenase inhibitor
P015087,J07,s6,s4,CBK015987,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J07_s6_w53C18DBC9-BC78-492D-917C-43D267520378.npy,cyclooxygenase inhibitor
P015087,J07,s8,s5,CBK015987,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J07_s8_w5B9E207F6-FA52-4452-8CEF-8DC3638D6A6E.npy,cyclooxygenase inhibitor
P015087,J08,s2,s1,CBK041690,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J08_s2_w56F461E85-2EB0-44D2-A0AC-FBB5FAB77D16.npy,cyclooxygenase inhibitor
P015087,J08,s4,s2,CBK041690,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J08_s4_w54FD9EA2B-9233-4281-BD32-E31947A5E55A.npy,cyclooxygenase inhibitor
P015087,J08,s5,s3,CBK041690,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J08_s5_w5DF0BF4AA-A733-4E56-9504-5D8BCC5DB678.npy,cyclooxygenase inhibitor
P015087,J08,s6,s4,CBK041690,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J08_s6_w519CED9B8-EF6F-431A-A998-881997CA0C2B.npy,cyclooxygenase inhibitor
P015087,J08,s8,s5,CBK041690,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J08_s8_w50D4D9DA0-485D-4707-AED5-E2E2A9D40D67.npy,cyclooxygenase inhibitor
P015087,J09,s2,s1,CBK041905,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J09_s2_w54F31D171-1729-4556-89F9-7D3D17693CBC.npy,cyclooxygenase inhibitor
P015087,J09,s4,s2,CBK041905,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J09_s4_w521D5C869-29D5-4D2C-8326-AAE7EBD8D6BE.npy,cyclooxygenase inhibitor
P015087,J09,s5,s3,CBK041905,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J09_s5_w5AEA91576-015E-4B5C-8A39-343D39E879F6.npy,cyclooxygenase inhibitor
P015087,J09,s6,s4,CBK041905,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J09_s6_w5596D55C4-5873-4DFD-B4F0-DB2C62846131.npy,cyclooxygenase inhibitor
P015087,J09,s8,s5,CBK041905,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J09_s8_w58F8BF592-2272-4280-BBD6-0749AAF7E9CD.npy,cyclooxygenase inhibitor
P015087,J10,s2,s1,CBK289778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J10_s2_w59A7CEB73-E0D4-4B1A-B4D4-6596F9E61DE5.npy,DNA polymerase inhibitor
P015087,J10,s4,s2,CBK289778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J10_s4_w5B833EFC4-62F4-4C9B-B571-EA0907A2B8DB.npy,DNA polymerase inhibitor
P015087,J10,s5,s3,CBK289778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J10_s5_w500D7C6F8-0EAE-4918-B176-26CABD2B9678.npy,DNA polymerase inhibitor
P015087,J10,s6,s4,CBK289778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J10_s6_w581E4DEC9-9097-4587-B99D-E9FE9DD92092.npy,DNA polymerase inhibitor
P015087,J10,s8,s5,CBK289778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J10_s8_w564099E16-3289-430B-B255-B0471E6DD066.npy,DNA polymerase inhibitor
P015087,J11,s2,s1,CBK041778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J11_s2_w5CC35BF18-5DA8-42B9-B23C-08FCE5A925BC.npy,cyclooxygenase inhibitor
P015087,J11,s4,s2,CBK041778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J11_s4_w5DB909D59-916E-4646-A5C9-965102DC4478.npy,cyclooxygenase inhibitor
P015087,J11,s5,s3,CBK041778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J11_s5_w5F1642DA4-9BAD-49DD-B7BC-1297CDE254E4.npy,cyclooxygenase inhibitor
P015087,J11,s6,s4,CBK041778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J11_s6_w5FBEB97D8-9659-497A-B97D-3EF58171BDCC.npy,cyclooxygenase inhibitor
P015087,J11,s8,s5,CBK041778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J11_s8_w5C891E1B5-30C6-4AC8-B426-4DE659F83E8F.npy,cyclooxygenase inhibitor
P015087,J13,s2,s1,CBK024260,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J13_s2_w5FF849BB0-AED4-47AD-A69E-ACE0B1A8CF4A.npy,cyclooxygenase inhibitor
P015087,J13,s4,s2,CBK024260,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J13_s4_w566258787-7390-4F92-828D-653CF1A413A5.npy,cyclooxygenase inhibitor
P015087,J13,s5,s3,CBK024260,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J13_s5_w55BB01854-35D2-4C0A-893A-5C27CB668FCE.npy,cyclooxygenase inhibitor
P015087,J13,s6,s4,CBK024260,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J13_s6_w5F267F0F8-63DB-496E-95D7-EC29AB76A3C5.npy,cyclooxygenase inhibitor
P015087,J13,s8,s5,CBK024260,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J13_s8_w502E2B3AA-B5CD-4880-8D99-725071F0F85F.npy,cyclooxygenase inhibitor
P015087,J14,s2,s1,CBK041987,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J14_s2_w5ED7DDA78-AB12-48F1-988A-6A1DEFBFD7AA.npy,cyclooxygenase inhibitor
P015087,J14,s4,s2,CBK041987,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J14_s4_w5DFF7AD85-D52B-4904-939F-8C543E0A0E91.npy,cyclooxygenase inhibitor
P015087,J14,s5,s3,CBK041987,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J14_s5_w56F212EF2-20E5-4B29-922C-511119AB357A.npy,cyclooxygenase inhibitor
P015087,J14,s6,s4,CBK041987,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J14_s6_w571C50D34-5B66-428C-B4E7-BC7E07980CA0.npy,cyclooxygenase inhibitor
P015087,J14,s8,s5,CBK041987,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J14_s8_w59797E2A4-1491-47C9-8F9F-49D5D54F0A21.npy,cyclooxygenase inhibitor
P015087,J15,s2,s1,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J15_s2_w51A7D856F-C6A6-4384-B679-30040AF4757F.npy,cyclooxygenase inhibitor
P015087,J15,s4,s2,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J15_s4_w5BADF1211-1B34-49DE-A005-9EDC9F781366.npy,cyclooxygenase inhibitor
P015087,J15,s5,s3,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J15_s5_w5E28F8C21-5441-40A3-BB24-F4469B2C26BA.npy,cyclooxygenase inhibitor
P015087,J15,s6,s4,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J15_s6_w5CFC2644D-50F5-43EE-A7B8-54CF32E76C8E.npy,cyclooxygenase inhibitor
P015087,J15,s8,s5,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J15_s8_w56E9C5DED-E98A-4DCF-B748-008F1C244C40.npy,cyclooxygenase inhibitor
P015087,J17,s2,s1,CBK041555,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J17_s2_w530787E70-6122-4052-ABFC-5E725DCBA510.npy,cyclooxygenase inhibitor
P015087,J17,s4,s2,CBK041555,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J17_s4_w5753E2AF2-3205-49EE-8D11-14EFEB86F143.npy,cyclooxygenase inhibitor
P015087,J17,s5,s3,CBK041555,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J17_s5_w5B3967984-07CF-4005-BB38-DFF323A79C97.npy,cyclooxygenase inhibitor
P015087,J17,s6,s4,CBK041555,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J17_s6_w53D30AEFE-33B9-4381-8743-51C54B0130A9.npy,cyclooxygenase inhibitor
P015087,J17,s8,s5,CBK041555,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J17_s8_w546AB8331-693E-4F87-BE28-1914938928E8.npy,cyclooxygenase inhibitor
P015087,J19,s2,s1,CBK309151,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J19_s2_w5ECDE7968-2911-4FEC-B3DF-B9CAAF99FB44.npy,CC chemokine receptor antagonist
P015087,J19,s4,s2,CBK309151,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J19_s4_w51C72F204-21FA-4B9B-B41D-ECF4990A948F.npy,CC chemokine receptor antagonist
P015087,J19,s5,s3,CBK309151,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J19_s5_w5E1018666-4F3A-4FEE-A8A6-67A29A7DA766.npy,CC chemokine receptor antagonist
P015087,J19,s6,s4,CBK309151,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J19_s6_w58A8AE22A-8245-41E2-BCDB-BCEC8D53E73E.npy,CC chemokine receptor antagonist
P015087,J19,s8,s5,CBK309151,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J19_s8_w50A138850-5412-4B40-A630-ECAAD60C83CC.npy,CC chemokine receptor antagonist
P015087,J21,s2,s1,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J21_s2_w5EED05DD7-1121-4AE9-98ED-EDB7CB15D56B.npy,cyclooxygenase inhibitor
P015087,J21,s4,s2,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J21_s4_w577A92277-35E2-4ECD-A520-79E1ED0FF0EC.npy,cyclooxygenase inhibitor
P015087,J21,s5,s3,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J21_s5_w56D129047-4355-4F24-93D1-AB9D42DAC1C7.npy,cyclooxygenase inhibitor
P015087,J21,s6,s4,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J21_s6_w521F0721F-9C27-40A3-9171-3EB7D4A2C616.npy,cyclooxygenase inhibitor
P015087,J21,s8,s5,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J21_s8_w5C1F17D60-4FC5-4770-9CF8-B92C79889147.npy,cyclooxygenase inhibitor
P015087,J23,s2,s1,CBK012001,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J23_s2_w5B0CF9D57-0AF0-4D5A-92E5-A3B79AD9A792.npy,cyclooxygenase inhibitor
P015087,J23,s4,s2,CBK012001,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J23_s4_w52DFD2136-2AE6-42FB-8CD6-5948CA494D69.npy,cyclooxygenase inhibitor
P015087,J23,s5,s3,CBK012001,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J23_s5_w5B06D58D1-58B8-47FF-A3CA-4AE82941D695.npy,cyclooxygenase inhibitor
P015087,J23,s6,s4,CBK012001,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J23_s6_w54AE41A69-D1F3-4458-8F74-2F6F6262DD4A.npy,cyclooxygenase inhibitor
P015087,J23,s8,s5,CBK012001,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_J23_s8_w5A1A6D266-FD34-4163-AF19-08723E947B4D.npy,cyclooxygenase inhibitor
P015087,K03,s2,s1,CBK200564,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K03_s2_w5F80300BF-D8DE-47FE-A2CA-E3E080E7E324.npy,cyclooxygenase inhibitor
P015087,K03,s4,s2,CBK200564,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K03_s4_w55933FFA8-D474-41B4-BE8E-9EB6B7228725.npy,cyclooxygenase inhibitor
P015087,K03,s5,s3,CBK200564,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K03_s5_w55AE71ECF-07A7-4ADE-AB86-4D75CCD2A640.npy,cyclooxygenase inhibitor
P015087,K03,s6,s4,CBK200564,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K03_s6_w5D898AC35-2796-444F-825D-60183849DCAA.npy,cyclooxygenase inhibitor
P015087,K03,s8,s5,CBK200564,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K03_s8_w50F9EAEAF-03D2-4E38-9708-5CA000A4E6C9.npy,cyclooxygenase inhibitor
P015087,K05,s2,s1,CBK011667,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K05_s2_w5DCC927ED-858F-4B88-BF90-9B17E381D047.npy,DNA polymerase inhibitor
P015087,K05,s4,s2,CBK011667,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K05_s4_w597C9000C-427A-4CE3-838A-48306F8772A1.npy,DNA polymerase inhibitor
P015087,K05,s5,s3,CBK011667,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K05_s5_w598595E5D-C065-45A5-B7B3-1E19D3496560.npy,DNA polymerase inhibitor
P015087,K05,s6,s4,CBK011667,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K05_s6_w58E2EE195-E5AB-4588-A8CA-2AFAEFC9E715.npy,DNA polymerase inhibitor
P015087,K05,s8,s5,CBK011667,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K05_s8_w54E324F4E-ED60-4739-A1E2-DBAFD84C6529.npy,DNA polymerase inhibitor
P015087,K06,s2,s1,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K06_s2_w561D20E89-0B65-4BCA-A048-73135433106B.npy,CC chemokine receptor antagonist
P015087,K06,s4,s2,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K06_s4_w5FAC4AE39-1177-4881-8E97-83D2F810DE77.npy,CC chemokine receptor antagonist
P015087,K06,s5,s3,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K06_s5_w5C37EE7E9-7339-45E0-91C5-3048AC936827.npy,CC chemokine receptor antagonist
P015087,K06,s6,s4,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K06_s6_w5E0DFE44B-F9CC-43B7-8977-0D912DE088C9.npy,CC chemokine receptor antagonist
P015087,K06,s8,s5,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K06_s8_w5946BE7D3-E8CF-4AC1-BB25-099F80D6DBC1.npy,CC chemokine receptor antagonist
P015087,K07,s2,s1,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K07_s2_w5FE469255-1238-42EA-93B7-46B42F2EAE13.npy,cyclooxygenase inhibitor
P015087,K07,s4,s2,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K07_s4_w5E07CDEEA-03AB-4FD5-89E3-EE7CDE04A4E0.npy,cyclooxygenase inhibitor
P015087,K07,s5,s3,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K07_s5_w5CAF216DC-DF04-4B3D-851F-4421A1ADF4E9.npy,cyclooxygenase inhibitor
P015087,K07,s6,s4,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K07_s6_w5505E0BA1-6853-4919-9D57-7112892D995E.npy,cyclooxygenase inhibitor
P015087,K07,s8,s5,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K07_s8_w579A82AB4-1D46-44BE-A166-EEFF447D5C57.npy,cyclooxygenase inhibitor
P015087,K09,s2,s1,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K09_s2_w5F64AC877-F5ED-472E-B38E-326D44B694EE.npy,cyclooxygenase inhibitor
P015087,K09,s4,s2,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K09_s4_w573F2C2A2-AA12-49BE-B56A-B4DB4382ED31.npy,cyclooxygenase inhibitor
P015087,K09,s5,s3,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K09_s5_w55CF9611C-386F-4434-B74F-53DCC2F0EC36.npy,cyclooxygenase inhibitor
P015087,K09,s6,s4,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K09_s6_w5F11AAC23-C121-49AD-9A3B-94D26B200ED9.npy,cyclooxygenase inhibitor
P015087,K09,s8,s5,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K09_s8_w5B11E1F1C-E049-4BA3-BE63-BB86A5F01B3F.npy,cyclooxygenase inhibitor
P015087,K10,s2,s1,CBK309077,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K10_s2_w54F5C2FD2-2CCF-436F-A194-97685E99DF1F.npy,CC chemokine receptor antagonist
P015087,K10,s4,s2,CBK309077,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K10_s4_w5FBF292D7-6FF7-45E2-A44B-48BA4D6040ED.npy,CC chemokine receptor antagonist
P015087,K10,s5,s3,CBK309077,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K10_s5_w557AA6F19-7C69-4100-97A8-7B07B45149CB.npy,CC chemokine receptor antagonist
P015087,K10,s6,s4,CBK309077,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K10_s6_w514D95095-0D94-4867-95D9-CC30D7255607.npy,CC chemokine receptor antagonist
P015087,K10,s8,s5,CBK309077,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K10_s8_w594457249-E2C9-440D-8BDD-2BE6DC6B4626.npy,CC chemokine receptor antagonist
P015087,K12,s2,s1,CBK308788,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K12_s2_w55B671FD5-3897-4E20-8623-C7F893D6C3E1.npy,CC chemokine receptor antagonist
P015087,K12,s4,s2,CBK308788,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K12_s4_w5FB6136FC-1356-424A-921E-868E44BE1DD6.npy,CC chemokine receptor antagonist
P015087,K12,s5,s3,CBK308788,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K12_s5_w51D8AC857-39F1-4DAE-9224-6DB3118A369A.npy,CC chemokine receptor antagonist
P015087,K12,s6,s4,CBK308788,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K12_s6_w5086FFA28-263D-4A27-B0EE-CDEBC1C9CA8A.npy,CC chemokine receptor antagonist
P015087,K12,s8,s5,CBK308788,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K12_s8_w565EE96A5-BAC1-43D0-9A9E-56F73AD204CE.npy,CC chemokine receptor antagonist
P015087,K13,s2,s1,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K13_s2_w5CEB33BAE-5ECA-4EC5-81E6-E2948D2F0DFE.npy,cyclooxygenase inhibitor
P015087,K13,s4,s2,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K13_s4_w54B570739-8529-4C2B-BE61-A57935CE002D.npy,cyclooxygenase inhibitor
P015087,K13,s5,s3,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K13_s5_w585F7679A-1781-431C-937B-5FC021E18FAD.npy,cyclooxygenase inhibitor
P015087,K13,s6,s4,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K13_s6_w56C4B8EC3-98EC-496E-A6DE-769F3174ED56.npy,cyclooxygenase inhibitor
P015087,K13,s8,s5,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K13_s8_w5D761772A-9F0C-43EA-9390-CEA24B12D6C2.npy,cyclooxygenase inhibitor
P015087,K14,s2,s1,CBK308623,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K14_s2_w5C9FB4DD3-128C-435B-B72D-D62D5576463D.npy,DNA polymerase inhibitor
