plate,well,site,compound,path,moa
P015095,F21,s3,CBK290655,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_F21_s3_w602AD7543-0144-4691-85E9-932740DE0F3D.npy,PARP inhibitor
P015084,F17,s1,CBK290334,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_F17_s1_w6F7977016-A7BA-42DA-9FAE-C49E448BD8DE.npy,ATPase inhibitor
P015096,I19,s3,CBK041675,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_I19_s3_w65EF36891-4A5F-418F-B4B7-7E083719A528.npy,protein synthesis inhibitor
P015099,G16,s4,CBK041770,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G16_s4_w60CB6D3CE-D27C-462A-B174-75EDCE78EEBE.npy,topoisomerase inhibitor
P015099,M17,s2,CBK041506,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M17_s2_w699031098-6319-4B16-8AB0-19AEBF22F5AA.npy,topoisomerase inhibitor
P015084,F21,s5,CBK288284,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_F21_s5_w61CDAA777-EE57-42CD-BF44-7AC736365A70.npy,Aurora kinase inhibitor
P015098,L15,s4,CBK309020,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L15_s4_w6F3754056-1C1B-4232-BB3B-5265B0FA59C9.npy,topoisomerase inhibitor
P015091,M11,s4,CBK289839,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_M11_s4_w6DBF4C9A9-3865-407C-A012-D4E3A4CEE122.npy,HSP inhibitor
P015098,F10,s4,CBK309084,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F10_s4_w63FCB2091-4700-4EAF-A441-0853B37C2422.npy,topoisomerase inhibitor
P015098,I17,s5,CBK201032,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I17_s5_w64E3C8857-CAED-4A93-9859-2FC126924484.npy,tubulin polymerization inhibitor
P015091,C05,s4,CBK278039,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_C05_s4_w6D77EB96B-6803-408A-A51F-F86DA4A1843F.npy,HDAC inhibitor
P015099,E17,s4,CBK041516,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E17_s4_w66991A6C4-3CA0-4F5E-A0D7-C8B062F380B2.npy,tubulin polymerization inhibitor
P015084,L02,s1,CBK200716,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_L02_s1_w6C8FDBCCE-05BA-4475-9CDA-3C5349D7CEDF.npy,ATPase inhibitor
P015085,L12,s1,CBK309653,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_L12_s1_w6A431779C-6870-4B81-A95D-EB51F1143BB6.npy,ATPase inhibitor
P015094,N22,s1,CBK290655,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N22_s1_w685E90F69-3B3D-4028-B6DC-6038A3A99B85.npy,PARP inhibitor
P015092,D18,s3,CBK288351,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_D18_s3_w60BAFD675-3C84-49A9-8C0E-164026DF3967.npy,JAK inhibitor
P015099,K07,s3,CBK041506,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_K07_s3_w6F7F90945-9A22-4A85-8BB1-DA4E7C5E0C68.npy,topoisomerase inhibitor
P015099,N23,s1,CBK278004,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_N23_s1_w6181591F6-76D3-40D6-9EDE-6E80A95225AB.npy,topoisomerase inhibitor
P015099,E19,s4,CBK016139,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E19_s4_w61E0BBF3F-D96E-46B6-98DF-86F0B547CF48.npy,tubulin polymerization inhibitor
P015099,I08,s2,CBK307964,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_I08_s2_w63D7053F1-1C26-45A6-BEE4-738D0B2FB60B.npy,tubulin polymerization inhibitor
P015092,N06,s2,CBK290154,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_N06_s2_w6AB7ABE99-C498-480C-86DE-58786CC920AB.npy,JAK inhibitor
P015092,O20,s2,CBK288327,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_O20_s2_w6985B8AB1-D379-4187-9BCE-3E284CADD8A9.npy,JAK inhibitor
P015099,G10,s1,CBK290683,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G10_s1_w6196B5C21-6FF4-48E2-95DA-BFEFFAE794F7.npy,topoisomerase inhibitor
P015082,E08,s3,CBK290538,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015082-U2OS-48h-P4-L1-TL_E08_s3_w6EC053CD5-42E4-4CEB-A2C8-42F8467551DB.npy,topoisomerase inhibitor
P015084,K04,s3,CBK308709,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_K04_s3_w660285C3E-6562-4E77-A27D-3E0B88109C3C.npy,ATPase inhibitor
P015091,J17,s2,CBK290810,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J17_s2_w6C43220FA-9562-4720-A3B4-2C482D0CDBCA.npy,HSP inhibitor
P015084,G05,s3,CBK041779,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_G05_s3_w672BE8D6F-30AD-4659-993C-8FC443284177.npy,ATPase inhibitor
P015099,F08,s4,CBK309601,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F08_s4_w639E40EFA-3957-477B-B00E-0B1E1B678E07.npy,protein synthesis inhibitor
P015094,D03,s1,CBK308108,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_D03_s1_w6278F4EA3-013E-4501-A77C-E049D6A941B4.npy,PARP inhibitor
P015084,N22,s1,CBK290334,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_N22_s1_w6AEFDBE78-37B2-4AAF-8642-4028EDCDCC92.npy,ATPase inhibitor
P015098,C11,s3,CBK200945,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C11_s3_w6BD2CE972-70C1-4059-9367-43E7BA7E7083.npy,tubulin polymerization inhibitor
P015097,H23,s2,CBK307956,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_H23_s2_w6A128CC6F-ADFE-4F6A-A5CE-63A8D9EC9C57.npy,protein synthesis inhibitor
P015080,D16,s2,CBK200949,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015080-U2OS-48h-P3-L1-TL-run2_D16_s2_w6F1314849-EFEE-4A69-86C1-E536AE0657E3.npy,topoisomerase inhibitor
P015090,F14,s5,CBK290481,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_F14_s5_w61EF36549-BDD9-45D4-951B-19E6AF150612.npy,HDAC inhibitor
P015097,B10,s5,CBK200927,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_B10_s5_w64260748A-3AD9-46DD-B967-82D6AE14C417.npy,protein synthesis inhibitor
P015090,K09,s2,CBK290285,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_K09_s2_w6BCEE7ECD-BDE9-4A28-A5BC-B41EF878D15A.npy,HSP inhibitor
P015091,D11,s5,CBK289731,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_D11_s5_w6A39C779B-82BE-4611-A9AB-BE0359CC7908.npy,HDAC inhibitor
P015096,D13,s3,CBK200860,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_D13_s3_w6970AAF9F-92F7-454C-B538-4AF16D79366B.npy,protein synthesis inhibitor
P015091,J06,s2,CBK290573,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J06_s2_w635556A08-2056-419F-80F6-14BF30459E08.npy,HDAC inhibitor
P015098,C06,s4,CBK309639,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C06_s4_w693B7B93F-402C-48EF-BB02-8A0DAC6CC37F.npy,topoisomerase inhibitor
P015091,D15,s4,CBK278556G,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_D15_s4_w6962AC81C-5770-4CAF-A7DE-A4CBCA59BF8A.npy,HSP inhibitor
P015090,E15,s3,CBK290613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_E15_s3_w66F09C148-77E0-4C6E-A068-42B41453106C.npy,HDAC inhibitor
P015090,M18,s1,CBK289740,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M18_s1_w68B9C053D-C551-4C92-A4F8-B7438AEDD8D8.npy,HDAC inhibitor
P015091,G20,s1,CBK309522,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_G20_s1_w63C43B600-68D7-4FFE-9512-B7130C32F733.npy,HSP inhibitor
P015084,G11,s5,CBK200716,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_G11_s5_w6EE97F9BE-8989-4088-B4A1-FC89502D4757.npy,ATPase inhibitor
P015085,H18,s5,CBK288284,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_H18_s5_w6C14556CD-16C9-43DC-8A4F-2B1EE1142D20.npy,Aurora kinase inhibitor
P015098,F03,s1,CBK016139,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F03_s1_w6236E28DD-D160-4092-A55A-AB7B28303941.npy,tubulin polymerization inhibitor
P015098,C22,s5,CBK201032,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C22_s5_w6B0092D05-6970-4764-8981-10D6026712AD.npy,tubulin polymerization inhibitor
P015085,E03,s3,CBK290334,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E03_s3_w636D123E1-D323-4361-91A6-94748AB32312.npy,ATPase inhibitor
P015091,O16,s4,CBK278047,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_O16_s4_w6FCFF5E17-FC06-496C-8995-E88F6D98FA45.npy,HSP inhibitor
P015095,H14,s1,CBK290205,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H14_s1_w6E7B15894-1C61-4B5D-B0C9-913024A91D59.npy,PARP inhibitor
P015084,J14,s1,CBK228145,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_J14_s1_w6CC61A03F-0C0B-4A64-AEA4-7ABC196506BE.npy,ATPase inhibitor
P015091,D16,s3,CBK290285,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_D16_s3_w67EFB719F-752C-45D7-A8D3-B4085FFC76B1.npy,HSP inhibitor
P015098,I17,s2,CBK201032,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I17_s2_w697DD6ADB-B403-449E-9471-B0D7F1A1F454.npy,tubulin polymerization inhibitor
P015090,O07,s2,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_O07_s2_w6437BAE44-2965-4459-BEF7-DA63B22582A7.npy,HSP inhibitor
P015098,F19,s4,CBK307816,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F19_s4_w668649D32-7E1E-4F31-9E68-85391CBB3271.npy,topoisomerase inhibitor
P015095,G02,s5,CBK278729,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_G02_s5_w6205BC6F2-09B4-40EB-8717-BF78F7158BC2.npy,PARP inhibitor
P015091,E10,s2,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E10_s2_w61020D6C8-354F-4DE4-93B2-B2889F9D22F3.npy,JAK inhibitor
P015099,H04,s3,CBK308880,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_H04_s3_w61A5A1110-A567-42A8-9A2E-F370154EE915.npy,retinoid receptor agonist
P015099,N19,s1,CBK309020,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_N19_s1_w6F689BDD8-D5C3-4CF5-AEB1-E37C7FBB351E.npy,topoisomerase inhibitor
P015090,O07,s5,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_O07_s5_w68F4ECBF7-6C4E-4415-8902-007DCD7B10F0.npy,HSP inhibitor
P015093,B12,s5,CBK288347,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_B12_s5_w6F821E08F-A27A-48E2-B3E2-848187C26295.npy,JAK inhibitor
P015076,K10,s3,CBK277913,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s3_w6E0DD8766-117D-4907-B3E6-B0229D67C5F1.npy,retinoid receptor agonist
P015091,M02,s2,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_M02_s2_w6CC29289A-A400-46B6-8C9B-B17A6CCBB599.npy,HSP inhibitor
P015093,L20,s4,CBK290608,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_L20_s4_w69ABF5D02-2C15-411B-9308-0C54D7C31AB2.npy,JAK inhibitor
P015084,F21,s3,CBK288284,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_F21_s3_w65342FC86-F59B-4A4D-9E36-00B34693E9A7.npy,Aurora kinase inhibitor
P015091,E11,s2,CBK278047,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E11_s2_w6D7A751C8-7C3E-410C-B05D-F93933505ABB.npy,HSP inhibitor
P015084,L15,s2,CBK228145,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_L15_s2_w63A05B629-73D5-465D-9D8B-17033BFA2F2E.npy,ATPase inhibitor
P015092,D02,s5,CBK288347,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_D02_s5_w6CD7C6164-9E78-4969-8C87-76F5C8A7C346.npy,JAK inhibitor
P015080,N04,s2,CBK200949,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015080-U2OS-48h-P3-L1-TL_N04_s2_w6048694F0-8557-4BF1-8F59-9028132908D5.npy,topoisomerase inhibitor
P015096,N16,s3,CBK309349,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_N16_s3_w638401BC4-9E34-4244-9738-5E1C8ADDE279.npy,protein synthesis inhibitor
P015093,B12,s4,CBK288347,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_B12_s4_w66088087F-C1EF-4604-8BF9-094631AA4ED6.npy,JAK inhibitor
P015099,O23,s3,CBK200945,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_O23_s3_w6264464F5-0D29-4AEA-B191-0B311E88242C.npy,tubulin polymerization inhibitor
P015085,B16,s2,CBK288288,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_B16_s2_w6B118362D-4F1F-4614-95EE-0392E7AB466A.npy,Aurora kinase inhibitor
P015092,D18,s5,CBK288351,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_D18_s5_w656A53823-3220-4203-8743-1C9C630C9F84.npy,JAK inhibitor
P015084,L13,s3,CBK290772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_L13_s3_w6DB4F7124-41A5-48EA-B512-44CACD05A707.npy,Aurora kinase inhibitor
P015096,E06,s1,CBK200838,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_E06_s1_w6191DCECD-C0B5-4A33-BE8F-FA48D40FD51F.npy,protein synthesis inhibitor
P015099,K21,s2,CBK041761,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_K21_s2_w645E41FE3-EB9A-45D2-8038-BBA39F206274.npy,tubulin polymerization inhibitor
P015096,B03,s5,CBK307772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_B03_s5_w699388F38-E4C8-4FBA-B0D5-2C8A9081A114.npy,protein synthesis inhibitor
P015090,C07,s1,CBK289756,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_C07_s1_w6901D2DFB-0B9B-466B-B234-2AABE3D68690.npy,HDAC inhibitor
P015091,E08,s4,CBK309522,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E08_s4_w67433E532-13FF-4AED-A53F-904952CDAEDA.npy,HSP inhibitor
P015077,N15,s1,CBK041182,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N15_s1_w64AE08FC2-F8FB-4B0E-BFCA-9D86C460FEE4.npy,topoisomerase inhibitor
P015097,H16,s3,CBK041256,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_H16_s3_w6C9688CFE-9A2B-417A-8C21-5A5938D3531B.npy,protein synthesis inhibitor
P015094,E20,s1,CBK309255,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_E20_s1_w6A03E2851-FEC4-4AA1-950B-F97320E78DC5.npy,PARP inhibitor
P015098,K06,s1,CBK200898,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_K06_s1_w60DD3C270-EAC5-4DAB-B786-325D0137AA08.npy,tubulin polymerization inhibitor
P015091,L19,s1,CBK290285,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L19_s1_w69B6BD830-2E37-43F5-9540-707BFADF2050.npy,HSP inhibitor
P015082,M05,s2,CBK290538,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015082-U2OS-48h-P4-L1-TL_M05_s2_w6FE06C545-0B72-4994-A0A7-84CF98A740AD.npy,topoisomerase inhibitor
P015084,H16,s1,CBK041779,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_H16_s1_w67EC90E79-8BF6-44C7-A0B0-B1054437017A.npy,ATPase inhibitor
P015091,M03,s1,CBK277990,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_M03_s1_w6D52D6A93-69CF-4471-8BF4-37568D8ABE24.npy,HDAC inhibitor
P015095,G08,s4,CBK041804,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_G08_s4_w6CAA845DE-8BF7-4D80-B5D2-2D4AECFEA36A.npy,PARP inhibitor
P015093,E02,s3,CBK288347,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E02_s3_w61506430B-B7DD-4817-9850-16B633FDCCE7.npy,JAK inhibitor
P015090,H06,s1,CBK308137,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H06_s1_w6802D6502-E942-4009-B0A2-6794F40F2A50.npy,HDAC inhibitor
P015099,E10,s3,CBK041761,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E10_s3_w6FDEAD9B4-AB66-4910-9423-394634C076A7.npy,tubulin polymerization inhibitor
P015085,C12,s2,CBK290334,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_C12_s2_w64902EF60-F508-41D3-87F7-8563772659BC.npy,ATPase inhibitor
P015090,B11,s2,CBK290803,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B11_s2_w67657B68C-5196-4787-B94B-31E6D0D98048.npy,HSP inhibitor
P015091,I21,s3,CBK278047,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I21_s3_w66511594C-A69F-496F-BD83-C37F907C595A.npy,HSP inhibitor
P015090,N08,s4,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N08_s4_w65C639357-D89D-494A-B665-D52ED84EE66C.npy,HSP inhibitor
P015096,F06,s5,CBK307772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_F06_s5_w618241288-B95C-439F-B5EC-C4793AD66EA2.npy,protein synthesis inhibitor
P015094,G08,s1,CBK278729,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G08_s1_w66313F361-4978-4D2E-AD5D-E1F6507658E2.npy,PARP inhibitor
P015084,K04,s1,CBK308709,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_K04_s1_w6D0FF5487-9EC3-4A42-AC3C-22FCB3FE826B.npy,ATPase inhibitor
P015094,B23,s3,CBK308321,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B23_s3_w636E3F7CE-1415-435C-932A-0C4043EF9817.npy,PARP inhibitor
P015084,D05,s1,CBK290772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_D05_s1_w6EDE20ED1-E0E7-4F09-A6C5-692D14299CD7.npy,Aurora kinase inhibitor
P015083,N19,s2,CBK290538,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015083-U2OS-48h-P4-L2-TL_N19_s2_w6318DDF95-1AC2-4A3F-B052-F3E48C88F241.npy,topoisomerase inhibitor
P015095,F03,s4,CBK278729,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_F03_s4_w6AA104A96-2CA9-4624-9ECF-968E6311BAEE.npy,PARP inhibitor
P015082,E08,s5,CBK290538,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015082-U2OS-48h-P4-L1-TL_E08_s5_w627AC45F3-C936-435D-A9A7-0038766E9660.npy,topoisomerase inhibitor
P015098,K07,s3,CBK308876,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_K07_s3_w63EA36730-26F7-445A-9660-446679FD1AE5.npy,retinoid receptor agonist
P015096,L06,s1,CBK041256,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_L06_s1_w66108D8F6-367D-4FD3-99A1-969B8EDCDB9D.npy,protein synthesis inhibitor
P015099,H18,s1,CBK308876,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_H18_s1_w64822E824-03D4-4D90-A389-4080C2CFA39E.npy,retinoid receptor agonist
P015098,B23,s2,CBK307964,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_B23_s2_w6241C4B61-F29B-4133-9F66-532704692069.npy,tubulin polymerization inhibitor
P015090,M21,s5,CBK201016,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M21_s5_w69DBFE8D0-C57D-473C-8F0A-9126EACC439C.npy,HDAC inhibitor
P015085,M16,s4,CBK290829,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_M16_s4_w67090B01E-C145-4899-87A1-BD7841AFBD6C.npy,Aurora kinase inhibitor
P015098,B18,s1,CBK016139,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_B18_s1_w6A45134A5-1A11-4A96-8C1A-9F89AE7E2D06.npy,tubulin polymerization inhibitor
