plate,well,site,compound,path,moa
P015099,F02,s3,CBK011613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F02_s3_w6ACD7AAC4-E633-437A-9A46-47CB9066826A.npy,retinoid receptor agonist
P015092,F14,s4,CBK290154,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_F14_s4_w608F957CD-9AFB-49CE-A552-EC5F7B659832.npy,JAK inhibitor
P015092,H21,s3,CBK290877,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_H21_s3_w6DA39EA75-5AB3-46A9-A876-AB39BFD82062.npy,JAK inhibitor
P015098,O21,s5,CBK290683,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O21_s5_w6F578B9DE-B8A7-4DFF-881A-6F5757838D0D.npy,topoisomerase inhibitor
P015090,E18,s4,CBK277961,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_E18_s4_w6C7D98F68-0C30-4F17-BE4A-9F4B931C0FD4.npy,HDAC inhibitor
P015083,N19,s5,CBK290538,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015083-U2OS-48h-P4-L2-TL_N19_s5_w66077285D-0D7B-45F0-B9D9-B0BEB66623CF.npy,topoisomerase inhibitor
P015098,J11,s1,CBK308880,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_J11_s1_w66631D420-489C-4929-B66B-4D17203BB6F6.npy,retinoid receptor agonist
P015098,D14,s5,CBK308631,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_D14_s5_w606EB1C40-33B8-4089-A933-ABCB7B571484.npy,retinoid receptor agonist
P015092,D13,s2,CBK309133,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_D13_s2_w6677A5C5E-F470-4E58-AF90-6E2225D91263.npy,JAK inhibitor
P015085,M08,s5,CBK288288,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_M08_s5_w67C8B8FD8-A91C-4648-A53A-2041C6C691CC.npy,Aurora kinase inhibitor
P015090,I12,s4,CBK290816,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I12_s4_w696770A99-D3C9-49B5-9786-D97A3A7BB958.npy,HDAC inhibitor
P015099,F10,s4,CBK041720,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F10_s4_w6617738F3-4FA9-47D2-BBFC-3A0D6A831932.npy,tubulin polymerization inhibitor
P015085,H05,s5,CBK200551,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_H05_s5_w66FFE2302-A21D-4A73-AFE0-79FD910B3E2A.npy,ATPase inhibitor
P015097,E03,s4,CBK200927,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_E03_s4_w647B79042-D85B-43BC-B53F-6FEB86EB3454.npy,protein synthesis inhibitor
P015095,O07,s3,CBK309483,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_O07_s3_w6E2510F4E-414B-4CCE-8A27-62FFC180AFD1.npy,PARP inhibitor
P015085,E02,s3,CBK290772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E02_s3_w68BD942E1-2DF8-4109-8126-8C41DFC3D8F4.npy,Aurora kinase inhibitor
P015091,E09,s5,CBK307768,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E09_s5_w610AED667-21E6-439E-A5FB-E6B0A947A8EF.npy,HSP inhibitor
P015084,K06,s1,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_K06_s1_w682E985BE-EDC3-4998-941A-D019467EEFE4.npy,ATPase inhibitor
P015096,K08,s3,CBK290848,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_K08_s3_w63FD3421E-CFC7-4EB0-9A32-224C93688EAD.npy,protein synthesis inhibitor
P015099,L02,s2,CBK307816,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_L02_s2_w609594F34-BA77-407D-B097-788621A4B1CC.npy,topoisomerase inhibitor
P015090,B14,s3,CBK308260,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B14_s3_w6E883CB09-7C22-4993-98FF-AD4B202F5F52.npy,HDAC inhibitor
P015094,K13,s2,CBK289987,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_K13_s2_w6B39F8957-DD69-4CBC-A891-2B8409693904.npy,PARP inhibitor
P015090,G08,s1,CBK308696,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_G08_s1_w6935C74C4-7B42-407D-82AF-8C45A2FD5057.npy,HSP inhibitor
P015096,D09,s5,CBK309537,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_D09_s5_w6B28435DB-F1F4-49D4-A8D4-61F99FB592C2.npy,protein synthesis inhibitor
P015085,I20,s1,CBK277972,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_I20_s1_w6387F30C6-0290-4B94-A94D-9542D0547A6E.npy,Aurora kinase inhibitor
P015092,G10,s2,CBK290852,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_G10_s2_w69E32831C-C034-4601-B1C6-E0841121CEA7.npy,JAK inhibitor
P015090,F10,s5,CBK278067,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_F10_s5_w6D8CE9B84-FF65-46C3-A1F6-FFDA9F867532.npy,JAK inhibitor
P015094,F13,s5,CBK289918H,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_F13_s5_w6E8186D66-F41F-4CF7-9039-5F8D755BE845.npy,PARP inhibitor
P015098,H03,s3,CBK200593,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H03_s3_w6A2B5E009-ADF4-4019-8170-491EEAEEBE2C.npy,topoisomerase inhibitor
P015084,I08,s4,CBK308101,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_I08_s4_w61C9C8C16-A111-46EE-83F4-0FD3FC23F179.npy,Aurora kinase inhibitor
P015090,I05,s4,CBK278050,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s4_w66D18430C-0E92-40F7-9009-802119770109.npy,JAK inhibitor
P015098,G16,s2,CBK200593,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_G16_s2_w6B1704D43-17C1-4DE4-BEC6-9662005F6FAA.npy,topoisomerase inhibitor
P015091,O20,s2,CBK308266,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_O20_s2_w6921C70BE-BD6C-49AA-91A8-DA07012F8D1A.npy,HDAC inhibitor
P015099,M07,s2,CBK200898,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M07_s2_w6AD5964F7-E6C9-4051-AC0B-8DB94FB11F6C.npy,tubulin polymerization inhibitor
P015090,G13,s3,CBK289740,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_G13_s3_w6488B9CBD-5D04-4CCE-9303-62ED74F50C74.npy,HDAC inhibitor
P015099,N11,s5,CBK307964,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_N11_s5_w61C9BACB9-BE53-4931-B63E-507615CE3816.npy,tubulin polymerization inhibitor
P015096,H18,s2,CBK041619,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_H18_s2_w653CDA285-A03D-45DC-86EF-38EE04CE6793.npy,protein synthesis inhibitor
P015097,D07,s1,CBK308519,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_D07_s1_w658106A8B-1033-48DD-A3D6-0EFCD0CA6631.npy,protein synthesis inhibitor
P015098,J21,s1,CBK309437,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_J21_s1_w6D4CADB38-B296-41E6-A294-38E072867BA3.npy,tubulin polymerization inhibitor
P015082,L20,s2,CBK290538,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015082-U2OS-48h-P4-L1-TL_L20_s2_w6CD25B88C-4662-4C6D-9283-532167734D42.npy,topoisomerase inhibitor
P015084,J18,s4,CBK288285,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_J18_s4_w6A3721098-C7D8-4DA4-906A-1820062ABFBE.npy,Aurora kinase inhibitor
P015098,F21,s3,CBK308484,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F21_s3_w61631870E-81D4-4BEF-A92D-AE161F136A3F.npy,topoisomerase inhibitor
P015090,I14,s1,CBK041242,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I14_s1_w6F1BDD63E-1754-481A-8576-479711BFA05B.npy,JAK inhibitor
P015098,H14,s1,CBK011613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H14_s1_w67BFB1B72-4E49-4541-900C-1D8D3AB37B2F.npy,retinoid receptor agonist
P015085,N08,s3,CBK309653,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_N08_s3_w62B7253CF-A6BE-4E80-8E55-89DFB7C4EAA7.npy,ATPase inhibitor
P015097,F23,s5,CBK200838,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_F23_s5_w665558D98-5639-49CA-98E9-BF13190DED3D.npy,protein synthesis inhibitor
P015090,L11,s5,CBK290481,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L11_s5_w6DF51CA1E-2E8F-42E4-B930-52E8787A2F4E.npy,HDAC inhibitor
P015094,M23,s3,CBK308723,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M23_s3_w628E59B15-CFDE-4590-A57D-1897286B9C96.npy,PARP inhibitor
P015096,N03,s3,CBK309098,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_N03_s3_w6483091EF-8448-4627-BBD0-925648C7962E.npy,protein synthesis inhibitor
P015092,L17,s4,CBK290877,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_L17_s4_w61CEA35DE-4879-455E-B5B4-07307EAE97C2.npy,JAK inhibitor
P015099,O07,s3,CBK291076,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_O07_s3_w6A31143BA-1E52-44C6-BF15-A6AA37565363.npy,tubulin polymerization inhibitor
P015090,D15,s2,CBK308482,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_D15_s2_w6C83AAD65-5207-4FEA-86D3-1BD5BCC4B719.npy,HDAC inhibitor
P015096,M07,s4,CBK309537,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_M07_s4_w6829907F0-EC88-4BB7-AE73-A9E1D7220C5D.npy,protein synthesis inhibitor
P015095,H20,s5,CBK289918H,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H20_s5_w64C571807-44B2-447F-854A-EB3275397681.npy,PARP inhibitor
P015085,M03,s3,CBK308652,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_M03_s3_w61AAC208F-F852-4A72-B83E-8B129F898ADB.npy,Aurora kinase inhibitor
P015099,N21,s3,CBK290529,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_N21_s3_w62DB7FECA-1921-422E-95D6-5372EAA88B5E.npy,topoisomerase inhibitor
P015098,N14,s3,CBK290012,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N14_s3_w6FFFB7A83-6231-4BA2-954B-3810AA4B577F.npy,retinoid receptor agonist
P015099,F20,s5,CBK200898,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F20_s5_w6A37D9777-23EE-4E91-A5F5-B09FD4846A38.npy,tubulin polymerization inhibitor
P015090,D03,s2,CBK291020,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_D03_s2_w63CB204BB-9372-4041-AF5F-33121413080F.npy,HDAC inhibitor
P015091,B06,s3,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_B06_s3_w6884AB576-CFE2-4542-B666-0A2254958975.npy,HSP inhibitor
P015098,H10,s3,CBK308819,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H10_s3_w6279CEC21-3F11-413D-BBFD-7E38AE65EF3A.npy,topoisomerase inhibitor
P015096,D05,s5,CBK309258,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_D05_s5_w60CF42F02-6726-4F65-B098-8F777656F329.npy,protein synthesis inhibitor
P015091,G12,s4,CBK041487,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_G12_s4_w67A2642DF-4492-482F-90ED-B4319FF8A466.npy,HSP inhibitor
P015085,I14,s2,CBK303888,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_I14_s2_w65058BDC6-8C01-4F13-8063-73540851728F.npy,ATPase inhibitor
P015085,I03,s3,CBK288349,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_I03_s3_w6349E9150-7F4B-4B54-9B75-629BABC5F0F6.npy,Aurora kinase inhibitor
P015098,N07,s2,CBK278004,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N07_s2_w6310527F3-02E9-4061-B25E-BEDF596D864E.npy,topoisomerase inhibitor
P015092,O17,s3,CBK308126,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_O17_s3_w64572C797-AB85-4656-B25D-96639FBE84C7.npy,JAK inhibitor
P015098,O16,s1,CBK307964,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O16_s1_w61D8A9EAB-C7A9-4133-B71A-13E54421C98D.npy,tubulin polymerization inhibitor
P015090,M04,s2,CBK308232,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M04_s2_w6FFC7829C-B43A-4E5F-9346-7A262F4C8089.npy,HSP inhibitor
P015098,H07,s5,CBK308880,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H07_s5_w6BC3CB66C-8FD3-4C14-B94C-66EAA55227CC.npy,retinoid receptor agonist
P015097,F12,s2,CBK290848,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_F12_s2_w602FBB0D6-8760-48E2-97EC-6FC969794ED7.npy,protein synthesis inhibitor
P015099,F05,s2,CBK290529,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F05_s2_w694FF7895-CA76-403B-BFBE-9D76187E152B.npy,topoisomerase inhibitor
P015090,M05,s4,CBK278021,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M05_s4_w6548A5133-1BEB-4261-90CE-6C100BD9AF0D.npy,HSP inhibitor
P015084,M17,s2,CBK303888,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_M17_s2_w67E29A8C2-86EC-434E-B03F-06E1BA2C7684.npy,ATPase inhibitor
P015096,D05,s3,CBK309258,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_D05_s3_w6AB438EE6-A2F6-4253-B5BB-8537D363EC5C.npy,protein synthesis inhibitor
P015084,M02,s5,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_M02_s5_w6F3C53632-B5A8-43AF-8EB8-EA319683739F.npy,ATPase inhibitor
P015099,C03,s3,CBK290287,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_C03_s3_w6048A4075-516A-4378-9169-6B2EBC65DC8D.npy,retinoid receptor agonist
P015090,J04,s1,CBK290613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J04_s1_w66F471BED-2522-4AEC-8628-03FC884ADBB3.npy,HDAC inhibitor
P015090,D03,s3,CBK291020,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_D03_s3_w67C3780CF-B324-4533-812C-A6EC3AAC4D96.npy,HDAC inhibitor
P015085,E03,s4,CBK290334,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E03_s4_w61FB06286-107A-49DD-ABF6-9E74827348E0.npy,ATPase inhibitor
P015084,H06,s5,CBK308980,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_H06_s5_w60CCAA9DF-093D-4C8F-AF54-F635C5376ECA.npy,ATPase inhibitor
P015091,M17,s5,CBK309523,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_M17_s5_w6AC395659-8E1B-40D9-921B-2E3D7F08392E.npy,HDAC inhibitor
P015095,K13,s5,CBK308321,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K13_s5_w6C1EBC41E-D24B-410A-B363-5AD911BEB146.npy,PARP inhibitor
P015093,O21,s1,CBK309133,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_O21_s1_w6D2F4290A-D8EF-4FB6-9AE3-E12361D02C10.npy,JAK inhibitor
P015091,G11,s4,CBK278050,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_G11_s4_w6BD2F5A39-8835-4865-8EE1-2014889F748D.npy,JAK inhibitor
P015091,B05,s3,CBK308430,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_B05_s3_w6885F2621-6626-4F92-888A-A483C8E79201.npy,HDAC inhibitor
P015098,D08,s5,CBK277937,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_D08_s5_w6EA030733-C067-47E3-8FE6-8105B82B476C.npy,tubulin polymerization inhibitor
P015096,D09,s1,CBK309537,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_D09_s1_w6A5ACEECF-4E84-4343-8C56-FAC257192023.npy,protein synthesis inhibitor
P015093,M20,s4,CBK308126,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_M20_s4_w6A74B8C8D-9870-4AD8-B3A1-F884E31310D6.npy,JAK inhibitor
P015084,D03,s3,CBK200551,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_D03_s3_w6A391C958-C53C-4262-AB90-5647D310B578.npy,ATPase inhibitor
P015095,H20,s1,CBK289918H,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H20_s1_w6C67DB9E5-10CD-4D86-A8C4-F416E08673D2.npy,PARP inhibitor
P015097,N19,s5,CBK308608,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_N19_s5_w6011C0021-2A8B-4810-AEE1-D26F51F4BA87.npy,protein synthesis inhibitor
P015090,O13,s5,CBK307768,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_O13_s5_w6705836E1-C66C-4B31-ADF5-F21772723BC3.npy,HSP inhibitor
P015081,N19,s2,CBK200949,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015081-U2OS-48h-P3-L2-TL_N19_s2_w63F0A9EAD-9F11-4C7D-97E0-938DC7C40BF5.npy,topoisomerase inhibitor
P015098,D22,s4,CBK308880,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_D22_s4_w6F82A7D06-3B07-4A11-8150-005FCB192965.npy,retinoid receptor agonist
P015090,G08,s5,CBK308696,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_G08_s5_w6E0F1F7FA-989C-4AC6-91B6-27F05273B9EB.npy,HSP inhibitor
P015077,K12,s3,CBK201029,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K12_s3_w66CE3F853-7AA8-4A5D-8838-9F6F0D8D5314.npy,protein synthesis inhibitor
P015085,M05,s2,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_M05_s2_w604CD39AB-1A9C-4055-AC20-19C66A6595A1.npy,ATPase inhibitor
P015094,O11,s5,CBK277926,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O11_s5_w6356C62B7-33F3-462A-9EB3-527D0B40F3AB.npy,PARP inhibitor
P015090,C04,s4,CBK290816,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_C04_s4_w65C33DBDC-1F80-4F88-B8F5-4FB5759EB481.npy,HDAC inhibitor
P015098,N08,s1,CBK017131,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N08_s1_w6F65A431E-0A2D-407A-A489-8D5A2AEC968E.npy,topoisomerase inhibitor
P015092,D04,s5,CBK288327,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_D04_s5_w61646054D-265C-40E7-BA94-A9BF240DAE8C.npy,JAK inhibitor
P015095,H17,s5,CBK289987,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H17_s5_w6CCB2CCF9-2968-4EB4-8CA7-4B44AB4EB507.npy,PARP inhibitor
P015096,M08,s4,CBK308608,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_M08_s4_w6AF3AD7E3-53C3-4C00-B51E-D14BCD75BF35.npy,protein synthesis inhibitor
P015097,G04,s3,CBK041619,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_G04_s3_w6D693B9CE-4243-4FE1-B9C2-8755B27E99F6.npy,protein synthesis inhibitor
P015099,N15,s5,CBK041761,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_N15_s5_w6E9C6C478-CD6D-4955-89CB-7D5D7B82E4C0.npy,tubulin polymerization inhibitor
P015098,O04,s5,CBK290529,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O04_s5_w618FEE74F-0615-4343-96E8-BFA482CC4DD1.npy,topoisomerase inhibitor
P015091,H09,s2,CBK303885,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_H09_s2_w669A055AF-128C-440F-B3AF-FB6202CBF217.npy,HDAC inhibitor
P015091,L08,s1,CBK277973,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L08_s1_w6BB3D4278-72CD-4E45-B7D8-9565A3518186.npy,HSP inhibitor
P015097,H17,s5,CBK307773,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_H17_s5_w666004898-7E3E-48B5-BB64-511BDC490687.npy,protein synthesis inhibitor
P015097,M21,s2,CBK309537,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_M21_s2_w69C9DC7FA-5803-4B82-B29E-9D9A79384DBA.npy,protein synthesis inhibitor
