plate,well,site,compound,path,moa
P015085,E11,s2,CBK200716,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E11_s2_w6CCC1809C-D8E1-4F74-A7B8-E97FA6583AF7.npy,ATPase inhibitor
P015091,E08,s1,CBK309522,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E08_s1_w6D96EBAA4-DA6F-48D0-BA1A-D96250DF0C2E.npy,HSP inhibitor
P015094,K13,s4,CBK289987,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_K13_s4_w69D4958DE-2235-4601-80BC-D7EE6265285A.npy,PARP inhibitor
P015099,D15,s4,CBK042178,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_D15_s4_w634A9ED98-D333-4755-9C2F-02FB740C0E8F.npy,topoisomerase inhibitor
P015085,F22,s4,CBK308652,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_F22_s4_w6A2B1A1B9-0CE0-4138-9953-E9C9269A75D8.npy,Aurora kinase inhibitor
P015084,M17,s4,CBK303888,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_M17_s4_w6F725B286-14FF-40A1-8791-347A5C88C600.npy,ATPase inhibitor
P015084,I17,s5,CBK277972,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_I17_s5_w6573BD2B0-EA2E-4B45-83C4-4DA144DE68A3.npy,Aurora kinase inhibitor
P015091,I08,s4,CBK309064,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I08_s4_w6A1715B22-7E12-468A-9693-CA3CFFC1DA95.npy,HDAC inhibitor
P015090,H15,s1,CBK309545,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H15_s1_w683956844-D4B4-45F1-AEB0-7CECE1AB47D5.npy,HSP inhibitor
P015077,E12,s4,CBK200601,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_E12_s4_w6AB822C54-987E-454C-9E2F-02E61B5A87E0.npy,retinoid receptor agonist
P015084,O15,s3,CBK288259,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_O15_s3_w6F396BFB2-60C2-4658-8E89-D9125B2E3AEE.npy,Aurora kinase inhibitor
P015094,F03,s2,CBK290993,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_F03_s2_w612A9F6D7-8802-4888-A985-3CBA2EC42391.npy,PARP inhibitor
P015091,E08,s2,CBK309522,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E08_s2_w6F1048B36-A97E-4450-A5EA-EB870792EB28.npy,HSP inhibitor
P015090,H10,s5,CBK290799,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H10_s5_w6758BE356-644D-44E9-93C0-80722C6A8A58.npy,HSP inhibitor
P015092,C21,s1,CBK309133,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_C21_s1_w642F1ED06-D610-4D1D-8167-A0907DC3C672.npy,JAK inhibitor
P015097,N19,s4,CBK308608,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_N19_s4_w695B4081E-7577-4F5F-AC12-3FDE6349C026.npy,protein synthesis inhibitor
P015095,B10,s3,CBK308723,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B10_s3_w66C2C93D6-9FBC-44BF-B5C3-3AA98BC8820B.npy,PARP inhibitor
P015099,N23,s2,CBK278004,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_N23_s2_w67E0DB7C6-80DD-4B05-B09B-01760A0507A5.npy,topoisomerase inhibitor
P015090,B09,s5,CBK277990,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B09_s5_w674850E08-3792-4B12-91B7-B31E90422618.npy,HDAC inhibitor
P015099,D06,s2,CBK041770,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_D06_s2_w6D6468833-9D84-4403-9064-15E6059B910F.npy,topoisomerase inhibitor
P015098,I13,s4,CBK309016,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I13_s4_w6EAA7A480-07CE-42AF-935D-ADB452C84951.npy,tubulin polymerization inhibitor
P015097,I23,s1,CBK041675,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_I23_s1_w622844FC3-904B-4DBA-AE73-954528D78677.npy,protein synthesis inhibitor
P015092,M12,s4,CBK288351,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_M12_s4_w6CB759533-0485-48FE-8B38-AD518EB36559.npy,JAK inhibitor
P015098,I03,s1,CBK041678,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I03_s1_w6AE547671-7AF9-40FA-BFE7-432912D8490E.npy,topoisomerase inhibitor
P015095,C12,s1,CBK278729,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_C12_s1_w6CAD48AC8-F0DD-4BEA-BEFD-FCBDAFF1B2DC.npy,PARP inhibitor
P015090,B13,s2,CBK290810,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B13_s2_w61B6A7F90-C513-46E6-9144-E81DAC4B685A.npy,HSP inhibitor
P015097,F20,s3,CBK042154,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_F20_s3_w6B70AEC0F-15EC-41AE-8CFF-34D56740CE89.npy,protein synthesis inhibitor
P015084,O02,s4,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_O02_s4_w6FE4DC45F-043E-4069-BC03-E8A87F855FCF.npy,ATPase inhibitor
P015093,K07,s3,CBK289978,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_K07_s3_w63869C96C-85E7-4144-BBD4-A51B683FECAA.npy,JAK inhibitor
P015091,K23,s3,CBK278021,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_K23_s3_w6612D11B6-4264-43B6-882D-1183A565D575.npy,HSP inhibitor
P015098,M14,s3,CBK307798,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M14_s3_w63B7727FF-5B22-495F-B405-AFEE059DAC2A.npy,topoisomerase inhibitor
P015093,G19,s3,CBK289978,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_G19_s3_w605D6CBF2-156B-4553-97B9-D88959013CA6.npy,JAK inhibitor
P015091,E16,s5,CBK288302,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E16_s5_w6D47C7E35-ED64-466F-BE60-34F6D3E76B9A.npy,HDAC inhibitor
P015097,F12,s5,CBK290848,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_F12_s5_w6918E44CE-64E5-48AB-94FF-42E437CEAEA6.npy,protein synthesis inhibitor
P015099,F07,s5,CBK308966,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F07_s5_w6B4599B51-7304-47D9-B039-FC04050B4E9C.npy,tubulin polymerization inhibitor
P015098,F07,s4,CBK308090,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F07_s4_w6105F8758-148E-4161-84FD-F014E95D4247.npy,retinoid receptor agonist
P015091,N18,s4,CBK308137,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_N18_s4_w67E87041C-37E2-4703-9428-61759867A9B8.npy,HDAC inhibitor
P015077,E12,s5,CBK200601,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_E12_s5_w6F3213F7B-B0FA-40BB-9BBF-A9958EB5814C.npy,retinoid receptor agonist
P015085,J03,s1,CBK288288,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_J03_s1_w60586E34A-0AEB-4737-BEB8-E178A543DE2F.npy,Aurora kinase inhibitor
P015090,H05,s2,CBK309064,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H05_s2_w6AD6709BC-6602-4D90-94B8-D8BFCA06FD02.npy,HDAC inhibitor
P015090,E12,s3,CBK309553,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_E12_s3_w68391DE64-3C68-43E4-A937-FF4659E01A27.npy,HDAC inhibitor
P015096,N20,s5,CBK041675,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_N20_s5_w642A8D8B3-1B4D-42F5-A054-8C8AC0A00C26.npy,protein synthesis inhibitor
P015090,O09,s4,CBK277957,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_O09_s4_w65E7FC95E-5EC6-44ED-A994-290273F23410.npy,HDAC inhibitor
P015091,F08,s1,CBK303867,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F08_s1_w611DF1F6F-2B3F-471C-966D-25B8F94EC11B.npy,HDAC inhibitor
P015098,E16,s3,CBK308819,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_E16_s3_w67C5E9B0D-B8F2-478B-BC3B-DA07A519BF62.npy,topoisomerase inhibitor
P015096,E06,s3,CBK200838,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_E06_s3_w64FF9B128-897B-4739-9D7A-9D8382C663B8.npy,protein synthesis inhibitor
P015095,K11,s5,CBK308723,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K11_s5_w62C5BA67C-54B3-4760-B386-C2EE50AA2008.npy,PARP inhibitor
P015091,K15,s1,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_K15_s1_w67F95D134-84D4-4922-95F2-4C98C5CBE757.npy,JAK inhibitor
P015096,I19,s2,CBK041675,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_I19_s2_w6DA6F22BF-A456-4AB1-A208-CF26F15F956C.npy,protein synthesis inhibitor
P015091,G13,s3,CBK278039,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_G13_s3_w608889539-4CB8-4D62-A522-C7B1FBB5D90A.npy,HDAC inhibitor
P015084,O15,s1,CBK288259,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_O15_s1_w6C4352B82-53D8-4EC4-B0E7-D1A1AE23E78C.npy,Aurora kinase inhibitor
P015091,L02,s1,CBK290803,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L02_s1_w637314522-8165-4E71-A510-BF0ADF4866DE.npy,HSP inhibitor
P015099,C14,s2,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_C14_s2_w6C333062B-29DE-45BF-877F-5A5D5003AD31.npy,retinoid receptor agonist
P015090,D14,s1,CBK309488,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_D14_s1_w6E7BC781C-16F4-4B02-89B6-F9FDB8691727.npy,HSP inhibitor
P015084,J05,s4,CBK308864,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_J05_s4_w64208A3ED-AB06-4104-8EB3-E45C687D672E.npy,Aurora kinase inhibitor
P015085,M21,s4,CBK288259,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_M21_s4_w6F46AEE6A-B1AA-461B-ABD6-507F755B3626.npy,Aurora kinase inhibitor
P015095,I10,s3,CBK308811,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I10_s3_w6AB49B5EE-B28B-49EB-9C96-29EE8B9466CA.npy,PARP inhibitor
P015098,M22,s1,CBK290217,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M22_s1_w685F1C906-275D-49EE-A3E7-BF2026C3CB87.npy,retinoid receptor agonist
P015093,N06,s1,CBK290154,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N06_s1_w637E1DAA8-FA57-452D-A9B9-ECA0CA897858.npy,JAK inhibitor
P015084,K14,s3,CBK288288,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_K14_s3_w680A6000B-208E-45D4-BB7B-4ACC99D0E2CB.npy,Aurora kinase inhibitor
P015097,F15,s3,CBK308887,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_F15_s3_w6474DE917-15A9-4A9A-913D-712CAEEEEBBB.npy,protein synthesis inhibitor
P015098,F09,s2,CBK309655,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F09_s2_w615681F3C-2D9C-4E47-B3FC-41BCC30F094E.npy,topoisomerase inhibitor
P015090,N17,s3,CBK290573,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N17_s3_w6851EC36A-0812-4A5B-86E7-5C2227FB4439.npy,HDAC inhibitor
P015085,D14,s3,CBK290766,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_D14_s3_w6C2AFE319-CE09-452D-B5AC-3A97C3CFF81D.npy,Aurora kinase inhibitor
P015090,N21,s2,CBK303971,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N21_s2_w6232AACBB-3463-4FD6-AC3E-3D2A72CA6A5B.npy,HDAC inhibitor
P015095,B19,s4,CBK290351,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B19_s4_w6A6B11008-26DF-4589-B0D0-E4004C5EC8B0.npy,PARP inhibitor
P015096,N15,s5,CBK309537,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_N15_s5_w608860A0C-AE7D-4D0F-BDA4-E906CB4F04A4.npy,protein synthesis inhibitor
P015090,O07,s1,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_O07_s1_w6AFB9A7F1-CFA0-41F5-A545-8DC804152F90.npy,HSP inhibitor
P015098,D09,s4,CBK041516,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_D09_s4_w6ED432FB0-BBA8-4D28-BC56-736C84FF80E9.npy,tubulin polymerization inhibitor
P015084,H10,s2,CBK200550,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_H10_s2_w66463ED14-6499-486D-A7D1-9F159A511631.npy,ATPase inhibitor
P015090,G20,s4,CBK290837,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_G20_s4_w6AB57CB25-9B79-4888-B919-C0E448CED93C.npy,HDAC inhibitor
P015084,M17,s5,CBK303888,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_M17_s5_w672092CF6-2120-4ACD-96D0-67CD8E2FA8DC.npy,ATPase inhibitor
P015091,I17,s4,CBK291055,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I17_s4_w60FB10165-FC8A-4554-8BAE-D5CBB20CCCF7.npy,HDAC inhibitor
P015099,O08,s3,CBK308173,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_O08_s3_w6D5567084-D832-4438-A6B8-CB4709460F02.npy,topoisomerase inhibitor
P015084,H06,s2,CBK308980,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_H06_s2_w6F9ABE711-2350-48DA-A15B-A7D94CE74CCA.npy,ATPase inhibitor
P015084,M14,s1,CBK200550,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_M14_s1_w67A8CCDE1-46B1-4EC6-8245-CE4F1B965856.npy,ATPase inhibitor
P015096,F22,s3,CBK042154,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_F22_s3_w6A6CF8CAC-9158-489C-865E-99709F1C850D.npy,protein synthesis inhibitor
P015090,N14,s2,CBK278047,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N14_s2_w62BFB1625-2AD1-43DC-B093-632FC2066B62.npy,HSP inhibitor
P015098,H03,s5,CBK200593,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H03_s5_w68232536F-894F-4A11-9339-731552B1E5E8.npy,topoisomerase inhibitor
P015098,J05,s2,CBK290251,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_J05_s2_w628BC6EEA-06DA-4CED-B0CE-D28A84DBFD1B.npy,topoisomerase inhibitor
P015091,D17,s3,CBK308137,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_D17_s3_w6E23DC395-EEBE-4BAF-83F4-4BBBF2183BF9.npy,HDAC inhibitor
P015099,L13,s3,CBK041678,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_L13_s3_w6A3D29579-C7A4-4056-A1C0-1C5919A07404.npy,topoisomerase inhibitor
P015096,B12,s2,CBK309090,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_B12_s2_w616C31A5D-8726-4F15-BDD4-7D6B11ED07D2.npy,protein synthesis inhibitor
P015082,O22,s1,CBK200558,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015082-U2OS-48h-P4-L1-TL_O22_s1_w616537A15-E65B-4D8A-98F7-A0A09E02978B.npy,topoisomerase inhibitor
P015099,M09,s3,CBK042178,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M09_s3_w61C834C4E-051B-49DE-959C-9A76DB10F34D.npy,topoisomerase inhibitor
P015076,J18,s1,CBK201029,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_J18_s1_w617864F92-B09F-493A-BD2B-E3D7ED1CB38C.npy,protein synthesis inhibitor
P015098,M14,s1,CBK307798,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M14_s1_w63CA77751-FDC2-4350-BD10-2587029E7CB8.npy,topoisomerase inhibitor
P015098,J12,s2,CBK290287,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_J12_s2_w64199E82F-EA26-47DD-9F88-ED8DA871897A.npy,retinoid receptor agonist
P015084,L07,s5,CBK201011,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_L07_s5_w6259CF107-8A2E-4225-AA02-66FB8CCB5C2B.npy,ATPase inhibitor
P015091,L22,s5,CBK289739,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L22_s5_w6C653CD40-3852-43D7-A487-FA061B6442E5.npy,HDAC inhibitor
P015091,F23,s5,CBK290837,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F23_s5_w6C36BFB3E-A8DB-4D15-8EF0-4F6689A549BA.npy,HDAC inhibitor
P015084,K15,s3,CBK006628,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_K15_s3_w6D472315D-DF10-4C92-989F-321D878553B7.npy,ATPase inhibitor
P015095,M12,s2,CBK309255,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M12_s2_w6BC37C865-1F43-4252-B926-D275F1BF3A5E.npy,PARP inhibitor
P015083,N04,s4,CBK200558,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015083-U2OS-48h-P4-L2-TL_N04_s4_w68ED3E75A-5529-4BC7-8A18-36A5853D95E1.npy,topoisomerase inhibitor
P015084,N11,s3,CBK293886,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_N11_s3_w67948CBFF-13CA-45F1-B259-658838280545.npy,Aurora kinase inhibitor
P015098,K09,s2,CBK309437,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_K09_s2_w6D1A2C24B-3BB4-46C4-B190-CDC9795A8F6E.npy,tubulin polymerization inhibitor
P015098,M22,s3,CBK290217,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M22_s3_w6EB1ACB94-09B8-4D15-AF12-2381CD45C9AC.npy,retinoid receptor agonist
P015094,F10,s2,CBK308723,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_F10_s2_w6A6795E8F-A077-4EA4-BF58-8437070FCA5D.npy,PARP inhibitor
P015098,G10,s2,CBK041770,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_G10_s2_w6B4630172-B036-4AB4-B9ED-F061974A2CAA.npy,topoisomerase inhibitor
P015096,J11,s3,CBK308887,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_J11_s3_w632BFD078-1351-4873-BFAD-85DCD028C9D5.npy,protein synthesis inhibitor
P015085,O05,s2,CBK006628,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_O05_s2_w649342AD6-C7B0-4B1B-81FF-D2BCC596B322.npy,ATPase inhibitor
P015091,D10,s5,CBK309064,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_D10_s5_w68F609AE5-7046-45DC-9E00-C18837E1904A.npy,HDAC inhibitor
P015098,G04,s1,CBK041003,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_G04_s1_w64F8A9A6E-BFE3-49B9-836C-B7AD3A51A91F.npy,retinoid receptor agonist
P015094,I17,s4,CBK277950,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I17_s4_w6D39E54F5-A43F-4CB6-81AE-25509F68A0C6.npy,PARP inhibitor
P015085,B15,s2,CBK303888,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_B15_s2_w647CB6CA6-5D15-4FEA-BB4E-2AE449276E54.npy,ATPase inhibitor
P015084,D21,s2,CBK288286,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_D21_s2_w6FD00391D-FAF8-4DF6-9558-AE52BBA0B99E.npy,Aurora kinase inhibitor
P015084,I19,s1,CBK293886,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_I19_s1_w6B4B25FDB-FB8A-461A-8E2E-8452239884DB.npy,Aurora kinase inhibitor
P015090,E02,s2,CBK308657,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_E02_s2_w676D4798F-79DF-422C-8DA0-AA219F7A3EA9.npy,HSP inhibitor
P015099,B16,s3,CBK309265,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B16_s3_w69AB6637C-2FBF-44A8-9079-B49C83394FE3.npy,topoisomerase inhibitor
P015085,O10,s2,CBK303888,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_O10_s2_w61609BFD5-DE3F-41E0-B0E6-8958770464E8.npy,ATPase inhibitor
P015084,G10,s3,CBK290801,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_G10_s3_w65295E010-990C-471B-91C0-C2C857AEC6BD.npy,Aurora kinase inhibitor
