plate,well,site,compound,path,moa
bfmoalive57-AG-48h-P3-L2,N12,s2,c14,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N12_s2_w1B27E0FDA-5C4F-4BBD-BBC1-FD822B7C0E98.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K05,s3,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K05_s3_w167BB63C9-1E61-4CA0-9FC6-E5E0A9C710EC.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M09,s3,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M09_s3_w161B17A2D-AC59-48B1-BB2D-D03796D7F8E0.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N10,s2,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N10_s2_w1B3A55E20-BAB0-41CE-9BF6-EDC6F0170124.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,B07,s2,c1,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B07_s2_w1DDEF843E-A60A-4992-94DE-98E2BEC1C96A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O06,s5,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O06_s5_w15EAAB911-42B9-4D0F-B76B-215ADCEBC855.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O17,s1,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O17_s1_w110195A88-628E-4364-9607-B5F7B78CC0F7.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G15,s1,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G15_s1_w1275EA4FE-2447-4919-95F3-7540A30C7A18.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D03,s4,c14,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D03_s4_w17787876A-0928-48B7-811E-1A678AB2DAA0.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D20,s1,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D20_s1_w18C6B6288-CA0F-4D7F-A26C-7C4A936A6E70.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B04,s5,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B04_s5_w1B3F8B9F3-6F0B-45C2-ABD4-BE26DAB67E91.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D04,s3,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D04_s3_w16B737076-976A-4A76-9CE4-92FE252DDFA7.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H13,s2,c51,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H13_s2_w1EE1EB5F7-C109-4672-8DD4-0A938F61237F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K03,s2,c41,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K03_s2_w11B50ADD8-0665-4A1D-93D6-C8AF6794B097.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,F12,s3,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F12_s3_w148635EA7-246D-44B8-9400-68A340CA3E9F.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H23,s1,c19,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H23_s1_w1315AE381-0512-4F15-8ABB-0BE3E1626C44.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C03,s3,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C03_s3_w1D7B9A561-7633-4ADF-B635-7437ECB06148.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O20,s4,c9,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O20_s4_w1B8131E12-3B4E-43A0-B66D-9F4C7645EDC4.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L04,s1,c25,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L04_s1_w1723250AC-91BA-4D11-8BC3-3790093EE2C5.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,H17,s3,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H17_s3_w1CBE028F1-4E8E-46AD-9647-C4BA5F319F12.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G11,s2,c18,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G11_s2_w1B6359152-38D6-4B83-B5AF-46D52E52D8E2.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D03,s5,c14,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D03_s5_w1B08FBC05-BC1B-4651-BC7A-4491DE2E0AB3.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I03,s5,c54,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I03_s5_w13C6A2EDF-3BD0-4AD1-BAB4-EF110FCB5A91.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N12,s3,c14,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N12_s3_w13DF223CE-7812-45F5-BCFD-20C395E1556C.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H03,s4,c23,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H03_s4_w136EA9E74-8768-4CDB-9BC4-5E95769393BC.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B07,s1,c1,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B07_s1_w1418696B7-89FF-4C81-B030-F09CF749B250.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I03,s4,c54,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I03_s4_w15750954D-34E8-4772-9260-5CCBB43F0885.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G13,s1,c9,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G13_s1_w116B899FD-9D7C-44F1-AB3B-384697431297.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M08,s4,c28,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M08_s4_w13266516A-44D5-4AF1-AB15-A847598D1836.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N18,s2,c49,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N18_s2_w1DCB3C61A-04AD-4550-9FCA-71434B734640.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I20,s1,c20,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I20_s1_w1B1E34187-6F58-42A5-8CA9-BAC8D2E22396.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L11,s3,c48,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L11_s3_w1C03D2632-6D85-4D39-87DF-9623EE2F317D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,E19,s2,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E19_s2_w1B78640E0-E163-445D-8DAC-5E913DBF0D22.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C13,s1,c16,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C13_s1_w11EC014B5-DDE0-4B7B-9FBA-F3AF3EFDBF29.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J23,s2,c14,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J23_s2_w1BB3565AF-7BFF-4161-9696-6598A5CE8A5A.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L02,s2,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L02_s2_w162BD1C08-32D4-4D5B-A2DF-6259AF5BA796.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C16,s1,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C16_s1_w1D208AD7F-D39A-4B0D-A109-0B367E9FEE4B.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G06,s5,c41,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G06_s5_w179CD687A-CA18-4A88-B0BC-4885D8A4F8D2.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,H14,s1,c16,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H14_s1_w138448AAB-FF28-4EC3-AE9D-0F25A3F7B839.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J09,s1,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J09_s1_w158B065F8-EEBE-499E-84B6-12206D50F66A.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J16,s2,c46,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J16_s2_w1AAF640B4-EF6D-455B-9890-A320DA30A467.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D23,s3,c43,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D23_s3_w19BE3233F-B7EC-498B-8ACE-CA21C89D720F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F18,s3,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F18_s3_w14E2A1AC3-2EEB-4845-A091-B1E34930FB3C.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,M05,s4,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M05_s4_w15196C785-1E0C-423E-800B-18BDA8DE664A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K09,s2,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K09_s2_w1464AB05C-435A-4BDF-BA6A-5DF68CDF52F5.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I11,s5,c51,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I11_s5_w19127A2A2-B122-4E44-ABBF-C7778E1BC848.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,E12,s3,c50,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E12_s3_w1E09DC87C-7D2F-4158-9D11-F9D9E8E863E8.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,F18,s2,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F18_s2_w12C447176-E4EE-4290-8AFD-B4D65F57A37A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B08,s5,c23,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B08_s5_w1EA261157-BB01-47F2-B39D-53290724A079.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M09,s2,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M09_s2_w1F6FC4383-081A-4D9A-8CE0-3FA899F2C81F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O12,s5,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O12_s5_w1C05278AB-996B-4D94-BFDB-A3F5EF7087E6.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G10,s4,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G10_s4_w16395A657-3CB5-434B-8967-69DB8BC36796.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C20,s2,c51,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C20_s2_w1D08410C2-225E-4164-B28A-1DE010457D0E.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K21,s4,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K21_s4_w1ECF2F5EA-A1CA-4EC0-B370-FC1465B21A23.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H17,s2,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H17_s2_w10EC93D4D-8F5C-480D-9371-F5A71A7C7E97.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,C19,s5,c34,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C19_s5_w1A22B3370-4662-4217-89D3-51957945B221.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M05,s1,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M05_s1_w18B310B19-7BEB-42FE-A80F-C66DBF025D5D.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D07,s4,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D07_s4_w19EF9BD2B-4EE0-4746-845D-EBB3F18342C1.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C13,s2,c16,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C13_s2_w1F69B28AA-B5C0-4032-9A8C-E47C6596A2CB.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M05,s2,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M05_s2_w1599CE81D-8D8B-4927-A6EC-006C3ED15E69.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G14,s2,c39,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G14_s2_w1C50DD937-EEE4-4409-A48C-9897EE2B5F0F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C07,s4,c46,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C07_s4_w1B377D967-9BDB-41C0-831A-3B417870CB6B.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L06,s5,c50,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L06_s5_w1213A549E-02F6-42F7-B00F-6A87B4D422ED.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,F12,s1,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F12_s1_w196A5C589-5FDD-4345-B027-251CDE5BE65C.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M19,s3,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M19_s3_w131E9ED21-6870-4225-8713-B45C69FA209A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G08,s3,c34,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G08_s3_w1F3F2C453-B7CB-4BE6-BE35-6D4CBB2B7532.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I04,s3,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I04_s3_w1ED4D84C9-EB61-4EEE-9CD5-7F87B640258C.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B16,s1,c9,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B16_s1_w101DFF1C2-2670-479A-AD9E-47CF464E6522.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,E16,s2,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E16_s2_w1DB3FEAB8-934F-4690-BB3F-40C47D532FB4.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,B14,s4,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B14_s4_w1502EF864-1165-4969-B1A6-EA6EDAB06BA9.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O17,s2,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O17_s2_w1A84F2938-1FF4-4003-AC99-405B44710055.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,E15,s1,c14,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E15_s1_w10813484F-206F-41A7-95EF-319624B94CF0.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K10,s2,c14,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K10_s2_w164903772-AD72-4741-B1E5-5354E0FFA5EC.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K21,s2,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K21_s2_w1461C3857-9E79-4A32-BDE2-66983DD94914.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K02,s2,c18,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K02_s2_w1C50A2714-BC67-42A4-85A0-C5B73AD92AC1.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N05,s3,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N05_s3_w17F63EE5E-4100-40A4-8646-3EE041E1B785.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,F14,s1,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F14_s1_w1B446F2B7-CABA-460E-9D32-9CCC3CB8FD6F.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,F20,s5,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F20_s5_w18071A7B6-691F-4B9D-B200-E83AE1DF37A0.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I22,s5,c26,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I22_s5_w1607A8F13-3765-49D2-9F13-A448943C83F5.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I23,s1,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I23_s1_w145D70FC6-E6CC-4C61-B2A4-24F2BD6E050F.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J16,s1,c46,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J16_s1_w17F6D09EF-4C10-4027-A150-3E92B180E6A8.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J15,s2,c25,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J15_s2_w146D941A2-8B05-49A9-BA3B-9810E035B943.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,K15,s4,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K15_s4_w10FDBF196-DE73-4F8C-8E99-05C476BC1FD5.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D06,s1,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D06_s1_w12020AF2B-AEAF-4362-815E-D8F024307884.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G14,s3,c39,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G14_s3_w1793EB1C2-4434-47BF-BD30-767D21B79383.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F12,s4,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F12_s4_w1EBAD6F75-5326-411A-8BC5-BD9162DA42BF.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I10,s5,c49,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I10_s5_w110C47E3C-F397-4B31-BA30-35A342F0D7E5.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B04,s1,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B04_s1_w19875D538-6F15-41D1-BE91-2D1F5CFED01E.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K05,s4,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K05_s4_w1E5B9DFE1-D4A9-4018-9BB4-10F0C1EBF21A.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,K10,s4,c14,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K10_s4_w14266FBCE-1B99-49D1-AEE6-323FB82AD366.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C16,s3,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C16_s3_w1B935E2E0-0366-4FC0-9405-25290B4CEEA5.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,H05,s1,c6,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H05_s1_w1F3D0A8D9-AA09-4760-A49C-ED5E7761D9B0.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O05,s2,c43,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O05_s2_w106E9FAED-D75A-46A1-BB38-B03085841680.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L20,s3,c42,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L20_s3_w15539E7F1-3F1B-459F-A38F-D777F85DCF39.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J20,s1,c41,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J20_s1_w14545B62E-23B4-4A5C-8E4D-3E7C699DCAEF.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B05,s2,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B05_s2_w1FC941450-9AF2-42FD-9C20-42CBEFBD6888.npy,HDAC inhibitor
